fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
43227.00;0.51;0.02;43282.00;0.08;13.00;31.00;1.00;13210.00;0.54;43230.00;6.00
43231.00;0.42;0.48;43253.00;0.08;8.00;20.00;1.00;43346.00;0.53;11.00;5.00
43139.00;0.44;0.24;43161.00;0.06;10.00;28.00;1.00;45717.00;0.53;43141.00;6.00
43106.00;0.59;0.01;43102.00;0.06;5.00;13.00;0.99;19054.00;0.56;43201.00;5.00
43138.00;0.66;0.03;43313.00;0.08;7.00;12.00;1.00;12479.00;0.39;43229.00;5.00
43138.00;0.66;0.03;43313.00;0.08;7.00;12.00;1.00;12479.00;0.39;43229.00;5.00
43349.00;0.57;0.00;43314.00;0.08;21.00;41.00;1.00;15036.00;0.52;43322.00;5.00
9.00;0.60;0.29;2.00;0.07;32.00;73.00;1.00;12479.00;0.57;10.00;5.00
43138.00;0.62;0.01;43161.00;0.07;8.00;46.00;0.99;11749.00;0.51;43323.00;6.00
43258.00;0.65;0.03;43344.00;0.09;14.00;57.00;1.00;13575.00;0.46;43169.00;5.00
43258.00;0.65;0.03;43344.00;0.09;14.00;57.00;1.00;13575.00;0.46;43169.00;5.00
43138.00;0.58;0.03;43161.00;0.08;7.00;28.00;1.00;12844.00;0.52;10.00;5.00
43106.00;0.32;0.25;43313.00;0.09;5.00;32.00;0.99;13210.00;0.44;43110.00;5.00
43106.00;0.34;0.25;43313.00;0.08;4.00;28.00;0.99;13210.00;0.44;43110.00;5.00
43166.00;0.43;0.24;43222.00;0.08;27.00;67.00;1.00;43254.00;0.59;43111.00;6.00
43197.00;0.64;0.17;43195.00;0.17;52.00;98.00;1.00;46813.00;0.50;43229.00;5.00
43262.00;0.48;0.40;43191.00;0.09;6.00;28.00;1.00;43284.00;0.65;10.03;6.00
43140.00;0.54;0.31;43161.00;0.11;11.00;38.00;1.00;45352.00;0.56;43353.00;5.00
43167.00;0.85;0.14;43222.00;0.09;13.00;54.00;1.00;13210.00;0.54;43110.00;5.00
43262.00;0.48;0.40;43191.00;0.09;6.00;28.00;1.00;43284.00;0.65;10.03;6.00
8.00;0.83;0.27;2.00;0.08;11.00;63.00;1.00;47178.00;0.48;43321.00;4.00
43138.00;0.61;0.02;43344.00;0.10;10.00;31.00;1.00;16862.00;0.53;43323.00;6.00
43319.00;0.50;0.09;43133.00;0.12;10.00;42.00;1.00;43160.00;0.62;43229.00;5.00
43166.00;0.74;0.08;43282.00;0.09;10.00;45.00;1.00;45352.00;0.50;43321.00;5.00
43349.00;0.54;0.30;43133.00;0.09;9.00;105.00;1.00;45717.00;43101.00;43230.00;6.00
8.00;0.77;0.32;43102.00;0.08;16.00;74.00;1.00;46447.00;0.50;43321.00;6.00
43257.00;0.61;0.00;43252.00;0.07;4.00;8.00;0.99;12114.00;0.37;43200.00;4.00
43289.00;0.78;0.51;43282.00;0.42;12.00;66.00;1.00;3.00;42736.00;43140.00;5.00
43227.00;0.58;0.56;43103.00;0.15;5.00;14.00;0.99;44256.00;43160.00;43262.00;6.00
43289.00;0.78;0.51;43282.00;0.42;12.00;66.00;1.00;3.00;42736.00;43140.00;5.00
43288.00;0.75;0.27;43315.00;0.11;34.00;89.00;1.00;45352.00;0.45;43168.00;5.00
43318.00;0.82;0.00;43132.00;0.27;16.00;29.00;0.99;11749.00;0.51;43321.00;3.00
43138.00;0.56;0.26;2.00;0.08;13.00;100.00;1.00;46082.00;0.52;43352.00;5.00
43139.00;0.89;0.20;43191.00;0.09;7.00;31.00;0.99;43407.00;0.46;10.00;5.00
43136.00;0.49;0.26;43161.00;0.09;23.00;74.00;1.00;25993.00;0.62;43143.00;6.00
43138.00;0.45;0.15;2.00;0.08;10.00;28.00;1.00;47178.00;0.51;43352.00;6.00
43227.00;0.57;0.02;43253.00;0.08;11.00;35.00;1.00;13210.00;0.62;43322.00;6.00
43227.00;0.57;0.02;43253.00;0.08;11.00;35.00;1.00;13210.00;0.62;43322.00;6.00
43318.00;0.83;0.09;43313.00;0.07;4.00;25.00;1.00;13940.00;0.45;43260.00;5.00
8.00;0.60;0.22;43102.00;0.08;25.00;105.00;1.00;43162.00;0.49;43352.00;5.00
8.00;0.60;0.22;43102.00;0.08;25.00;105.00;1.00;43162.00;0.49;43352.00;5.00
43107.00;0.76;0.15;43313.00;0.11;20.00;84.00;1.00;43525.00;0.50;43229.00;5.00
8.00;0.81;0.25;43193.00;0.08;34.00;85.00;1.00;43525.00;0.42;43140.00;5.00
43197.00;0.64;0.07;43313.00;0.10;8.00;23.00;1.00;43162.00;0.58;43260.00;5.00
43197.00;0.64;0.07;43313.00;0.10;8.00;23.00;1.00;43162.00;0.58;43260.00;5.00
43257.00;0.64;0.31;43106.00;0.08;7.00;49.00;1.00;12844.00;0.68;43169.00;5.00
43287.00;0.48;0.02;43133.00;0.08;36.00;111.00;1.00;43103.00;0.53;43290.00;5.00
6.00;0.49;0.00;43161.00;0.07;15.00;33.00;0.99;21245.00;0.59;43232.00;6.00
8.00;0.64;0.22;43192.00;0.09;5.00;33.00;1.00;13575.00;0.58;11.00;5.00
43107.00;0.62;0.06;43160.00;0.07;5.00;12.00;0.99;42795.00;0.48;43321.00;5.00
8.00;0.52;0.25;2.00;0.08;19.00;59.00;1.00;43162.00;0.48;43141.00;5.00
43196.00;0.57;0.14;43346.00;0.07;27.00;73.00;1.00;11749.00;0.48;43140.00;5.00
43259.00;0.69;0.10;43252.00;0.09;3.00;12.00;1.00;11383.00;0.65;20333.00;6.00
43289.00;0.68;0.10;43252.00;0.09;4.00;11.00;1.00;11383.00;0.65;20333.00;5.00
43166.00;0.59;0.26;2.00;0.08;17.00;104.00;1.00;46813.00;0.52;43352.00;5.00
7.00;0.60;0.12;43133.00;0.08;13.00;28.00;1.00;19054.00;0.62;43141.00;7.00
43138.00;0.67;0.00;43133.00;0.07;10.00;24.00;1.00;15401.00;0.72;43111.00;6.00
43350.00;0.69;0.21;43102.00;0.08;33.00;141.00;1.00;45717.00;0.51;43352.00;5.00
43350.00;0.69;0.21;43102.00;0.08;33.00;141.00;1.00;45717.00;0.51;43352.00;5.00
43258.00;0.30;0.42;2.00;0.05;6.00;24.00;1.00;16132.00;0.82;43354.00;6.00
43138.00;0.33;0.33;43282.00;0.06;3.00;13.00;1.00;44986.00;43101.00;10.00;8.00
8.00;0.50;0.39;43253.00;0.08;12.00;46.00;1.00;15766.00;0.62;43291.00;6.00
43288.00;0.28;0.30;2.00;0.06;18.00;34.00;1.00;46813.00;0.90;43170.00;7.00
43139.00;0.24;0.34;43105.00;0.06;8.00;22.00;1.00;44621.00;0.94;43353.00;6.00
6.00;0.51;0.00;43102.00;0.06;40.00;54.00;1.00;19784.00;0.93;43291.00;6.00
43108.00;0.29;0.36;43133.00;0.05;35.00;53.00;1.00;46447.00;43101.00;43202.00;7.00
6.00;0.51;0.00;43102.00;0.06;40.00;54.00;1.00;19784.00;0.93;43291.00;6.00
43257.00;0.96;0.00;43313.00;0.08;5.00;16.00;0.99;43223.00;0.44;43354.00;6.00
43196.00;0.47;0.40;43192.00;0.07;8.00;19.00;1.00;20515.00;0.73;43261.00;6.00
43139.00;0.24;0.34;43105.00;0.06;8.00;22.00;1.00;44621.00;0.94;43353.00;6.00
43352.00;0.57;0.25;2.00;0.10;12.00;89.00;1.00;43193.00;0.90;43110.00;5.00
10.00;0.32;0.59;43133.00;0.08;3.00;15.00;1.00;43134.00;0.78;43260.00;5.00
43137.00;0.58;0.00;43252.00;0.07;8.00;18.00;1.00;20515.00;0.84;43199.00;5.00
10.00;0.32;0.59;43133.00;0.08;3.00;15.00;1.00;43134.00;0.78;43260.00;5.00
43166.00;0.34;0.33;43222.00;0.06;21.00;37.00;1.00;12844.00;0.77;43112.00;7.00
43319.00;0.53;0.01;43252.00;0.08;3.00;19.00;1.00;42430.00;0.46;43321.00;5.00
43288.00;0.64;0.21;43133.00;0.08;32.00;133.00;1.00;46447.00;0.45;43352.00;5.00
43319.00;0.53;0.01;43252.00;0.08;3.00;19.00;1.00;42430.00;0.46;43321.00;5.00
43227.00;0.40;0.18;43252.00;0.08;24.00;58.00;1.00;12479.00;0.58;43199.00;5.00
7.00;0.54;0.00;43102.00;0.08;39.00;55.00;1.00;14305.00;0.84;43201.00;6.00
43196.00;0.53;0.09;43346.00;0.12;14.00;31.00;1.00;43223.00;0.67;11.00;4.00
43167.00;0.26;0.37;43191.00;0.08;8.00;23.00;1.00;46082.00;0.70;43260.00;6.00
43167.00;0.26;0.37;43191.00;0.08;8.00;23.00;1.00;46082.00;0.70;43260.00;6.00
43288.00;0.23;0.37;43313.00;0.05;23.00;60.00;1.00;15036.00;0.71;43112.00;6.00
43258.00;0.41;0.33;43222.00;0.08;6.00;23.00;1.00;43162.00;0.58;43142.00;5.00
43319.00;0.64;0.00;43344.00;0.07;27.00;55.00;1.00;11383.00;0.63;11.00;5.00
43350.00;0.18;0.40;43133.00;0.05;38.00;67.00;1.00;12114.00;0.93;43170.00;5.00
43197.00;0.41;0.24;43313.00;0.07;18.00;47.00;1.00;13575.00;0.62;43200.00;5.00
43258.00;0.43;0.31;43102.00;0.07;13.00;74.00;1.00;46082.00;0.54;43352.00;6.00
43348.00;0.44;0.00;43252.00;0.04;3.00;11.00;0.99;17593.00;0.85;43292.00;6.00
43106.00;0.40;0.16;43313.00;0.07;11.00;25.00;1.00;15401.00;0.74;43110.00;7.00
43141.00;0.54;0.37;43205.00;0.21;55.00;95.00;1.00;43160.00;0.77;9.00;6.00
43141.00;0.54;0.37;43205.00;0.21;55.00;95.00;1.00;43160.00;0.77;9.00;6.00
10.00;0.38;0.38;43252.00;0.17;27.00;90.00;1.00;42064.00;0.65;43228.00;5.00
43318.00;0.92;0.29;43316.00;0.07;15.00;39.00;1.00;19419.00;0.54;43111.00;5.00
7.00;0.59;0.00;43282.00;0.05;3.00;8.00;1.00;15036.00;0.47;43169.00;5.00
43166.00;0.67;0.02;43133.00;0.07;31.00;92.00;1.00;11749.00;0.68;11.07;6.00
43138.00;0.37;0.32;2.00;0.06;15.00;28.00;0.99;44986.00;0.73;43170.00;7.00
43197.00;0.79;0.19;43136.00;0.09;19.00;98.00;1.00;42430.00;0.52;9.57;6.00
43349.00;0.63;0.02;43344.00;0.08;18.00;30.00;1.00;43193.00;0.75;43321.00;5.00
43349.00;0.58;0.20;27395.00;0.06;8.00;22.00;0.99;13940.00;0.49;43292.00;5.00
43166.00;0.67;0.02;43133.00;0.07;31.00;92.00;1.00;11749.00;0.68;43111.00;6.00
43197.00;0.79;0.19;43136.00;0.09;19.00;98.00;1.00;42430.00;0.52;43260.00;6.00
43349.00;0.63;0.02;43344.00;0.08;18.00;30.00;1.00;43193.00;0.75;43321.00;5.00
43318.00;0.67;0.00;43344.00;0.08;22.00;39.00;1.00;43193.00;0.74;43290.00;5.00
43349.00;0.58;0.01;43344.00;0.08;40.00;54.00;1.00;43193.00;0.73;43290.00;5.00
43138.00;0.38;0.31;2.00;0.06;15.00;29.00;0.99;44986.00;0.76;43170.00;8.00
43138.00;0.37;0.32;2.00;0.06;15.00;28.00;0.99;44986.00;0.73;43170.00;7.00
43319.00;0.32;0.44;43283.00;0.10;8.00;17.00;1.00;12114.00;0.78;11.00;7.00
43257.00;0.58;0.02;2.00;0.06;37.00;53.00;0.99;12844.00;0.76;43262.00;7.00
43258.00;0.49;0.33;43344.00;0.07;27.00;85.00;1.00;15036.00;0.58;9.00;5.00
43292.00;0.45;0.63;43133.00;0.07;7.00;23.00;1.00;44256.00;0.69;43353.00;6.00
43226.00;0.90;0.00;43252.00;0.05;9.00;17.00;0.99;43223.00;0.63;43353.00;6.00
6.00;0.54;0.06;43313.00;0.05;38.00;89.00;0.99;43162.00;0.50;20363.00;6.00
43258.00;0.49;0.33;43344.00;0.07;27.00;85.00;1.00;15036.00;0.58;9.00;5.00
43198.00;0.29;0.40;43282.00;0.07;8.00;20.00;1.00;14305.00;0.60;43230.00;5.00
43350.00;0.20;0.35;43282.00;0.05;7.00;15.00;0.99;11749.00;0.80;43354.00;7.00
43196.00;0.42;0.09;43161.00;0.05;34.00;64.00;1.00;15036.00;0.68;43200.00;6.00
43137.00;0.79;0.00;43102.00;0.06;6.00;13.00;1.00;21610.00;0.61;10.00;4.00
43318.00;0.64;0.03;43161.00;0.08;14.00;31.00;1.00;13210.00;0.58;43200.00;6.00
43349.00;0.63;0.01;43192.00;0.08;14.00;39.00;1.00;12479.00;0.53;43322.00;6.00
43318.00;0.59;0.10;43282.00;0.06;34.00;53.00;1.00;15036.00;0.67;43290.00;5.00
43318.00;0.59;0.10;43282.00;0.06;34.00;53.00;1.00;15036.00;0.67;43290.00;5.00
43166.00;0.48;0.32;43102.00;0.06;31.00;54.00;1.00;43162.00;0.65;10.00;7.00
43287.00;43191.00;0.08;43161.00;0.07;19.00;32.00;1.00;19054.00;0.57;11.00;4.00
43166.00;0.48;0.32;43102.00;0.06;31.00;54.00;1.00;43162.00;0.65;10.00;7.00
43166.00;0.98;0.05;43102.00;0.06;20.00;49.00;1.00;11383.00;0.55;43290.00;3.00
10.00;0.69;0.11;43191.00;0.08;8.00;24.00;1.00;32174.00;0.47;43290.00;5.00
43287.00;0.70;0.08;27454.00;0.07;8.00;16.00;0.99;15766.00;0.52;43263.00;5.00
43258.00;0.35;0.60;43253.00;0.07;23.00;44.00;1.00;13940.00;0.79;43111.00;6.00
43106.00;0.60;0.08;43313.00;0.07;14.00;45.00;0.99;13940.00;0.54;11.00;5.00
43352.00;0.50;0.50;43325.00;0.21;48.00;82.00;1.00;42430.00;0.75;43320.00;5.00
43164.00;0.47;0.11;43133.00;0.05;16.00;89.00;0.99;19784.00;0.88;13.57;7.00
43352.00;0.50;0.50;43325.00;0.21;48.00;82.00;1.00;42430.00;0.75;43320.00;5.00
43164.00;0.47;0.11;43133.00;0.05;16.00;89.00;0.99;19784.00;0.88;43264.00;7.00
43107.00;0.88;0.05;43286.00;0.08;3.00;14.00;1.00;43193.00;0.52;43141.00;3.00
43139.00;0.28;0.60;3.00;0.10;10.00;22.00;1.00;14305.00;0.68;43261.00;5.00
43256.00;0.62;0.03;43221.00;0.08;6.00;13.00;0.99;24167.00;0.62;43110.00;4.00
43139.00;0.28;0.60;3.00;0.10;10.00;22.00;1.00;14305.00;0.68;43261.00;5.00
43138.00;0.58;0.54;43102.00;0.11;3.00;9.00;1.00;12114.00;0.57;43169.00;4.00
43108.00;0.33;0.44;43221.00;0.04;6.00;12.00;1.00;12844.00;0.61;43291.00;5.00
43318.00;0.91;0.06;2.00;0.06;4.00;11.00;1.00;19419.00;0.64;43353.00;4.00
7.00;0.66;0.16;43102.00;0.07;8.00;25.00;1.00;13575.00;0.55;43290.00;5.00
43318.00;0.68;0.21;43102.00;0.07;9.00;23.00;1.00;13940.00;0.60;43169.00;5.00
6.00;0.64;0.05;43344.00;0.07;9.00;17.00;0.99;19054.00;0.78;43261.00;5.00
43256.00;0.54;0.04;43282.00;0.05;5.00;13.00;0.99;26359.00;0.58;43201.00;5.00
43137.00;0.57;0.10;43102.00;0.05;4.00;11.00;0.99;16132.00;0.76;43322.00;6.00
43107.00;0.22;0.49;43313.00;0.04;8.00;18.00;0.99;14305.00;0.56;43202.00;6.00
43256.00;0.54;0.04;43282.00;0.05;5.00;13.00;0.99;26359.00;0.58;43201.00;5.00
43137.00;0.65;0.06;43252.00;0.05;6.00;18.00;0.99;20880.00;0.54;35004.00;5.00
43288.00;0.54;0.26;43344.00;0.09;23.00;147.00;1.00;46082.00;0.59;43290.00;5.00
43196.00;0.31;0.09;43191.00;0.07;15.00;28.00;0.99;15401.00;0.70;10.00;7.00
7.00;0.43;0.02;43344.00;0.08;15.00;28.00;0.99;12844.00;0.81;43261.00;6.00
43288.00;0.54;0.26;43344.00;0.09;23.00;147.00;1.00;46082.00;0.59;43290.00;5.00
43349.00;0.74;0.03;43161.00;0.05;7.00;16.00;1.00;16497.00;0.63;43231.00;6.00
43257.00;0.90;0.04;43161.00;0.07;7.00;13.00;1.00;19419.00;0.58;43322.00;6.00
43349.00;0.74;0.03;43161.00;0.05;7.00;16.00;1.00;16497.00;0.63;43231.00;6.00
43227.00;0.73;0.04;43221.00;0.08;8.00;15.00;1.00;46082.00;0.53;43260.00;5.00
43319.00;0.82;0.29;43163.00;0.08;21.00;64.00;1.00;42430.00;0.53;43199.00;5.00
43166.00;0.59;0.18;43192.00;0.08;15.00;60.00;1.00;11383.00;0.54;43321.00;5.00
43137.00;0.44;0.39;43222.00;0.08;6.00;14.00;1.00;18688.00;0.69;11.00;6.00
43227.00;0.38;0.57;43161.00;0.11;5.00;12.00;1.00;13210.00;0.55;43201.00;6.00
43287.00;0.76;0.02;43313.00;0.08;6.00;12.00;1.00;20149.00;0.63;34943.00;3.00
43318.00;0.81;0.05;2.00;0.07;6.00;14.00;1.00;18688.00;0.66;43322.00;6.00
43227.00;0.38;0.57;43161.00;0.11;5.00;12.00;1.00;13210.00;0.55;43201.00;6.00
43107.00;0.27;0.60;43102.00;0.07;17.00;25.00;1.00;13940.00;0.72;43261.00;6.00
43350.00;0.18;0.40;43313.00;0.06;7.00;20.00;0.99;46813.00;0.70;43111.00;5.00
43196.00;0.36;0.21;43133.00;0.05;26.00;48.00;1.00;17227.00;0.77;43290.00;6.00
43107.00;0.69;0.04;43102.00;0.07;19.00;27.00;1.00;16132.00;0.67;43321.00;5.00
43196.00;0.79;0.04;43133.00;0.06;11.00;17.00;1.00;19419.00;0.65;43200.00;6.00
43196.00;0.56;0.15;43313.00;0.08;17.00;65.00;0.99;12114.00;0.60;43230.00;6.00
43349.00;0.84;0.21;43104.00;0.07;16.00;65.00;1.00;19419.00;0.72;9.23;6.00
43349.00;0.84;0.21;43104.00;0.07;16.00;65.00;1.00;19419.00;0.72;45901.00;6.00
43106.00;0.32;0.25;43161.00;0.07;23.00;58.00;1.00;15401.00;0.97;43261.00;5.00
43226.00;0.53;0.06;2.00;0.06;29.00;44.00;0.99;13940.00;0.83;43169.00;6.00
43197.00;0.47;0.46;43133.00;0.11;7.00;20.00;1.00;11749.00;0.63;43230.00;5.00
43257.00;0.70;0.08;43253.00;0.11;14.00;27.00;1.00;16132.00;0.58;43141.00;5.00
43226.00;0.53;0.06;2.00;0.06;29.00;44.00;0.99;13940.00;0.83;43169.00;6.00
43349.00;0.48;0.20;43344.00;0.08;9.00;23.00;1.00;14305.00;0.43;43229.00;4.00
43106.00;0.32;0.25;43161.00;0.07;23.00;58.00;1.00;15401.00;0.97;43261.00;5.00
43318.00;0.48;0.25;2.00;0.08;29.00;61.00;1.00;12479.00;0.60;43200.00;5.00
6.00;0.42;0.19;2.00;0.08;22.00;47.00;1.00;14305.00;0.78;10.00;6.00
43287.00;0.48;0.08;43102.00;0.06;18.00;34.00;1.00;12114.00;0.64;43290.00;5.00
43318.00;0.47;0.08;43133.00;0.06;18.00;38.00;1.00;43162.00;0.65;43260.00;6.00
43107.00;0.53;0.07;43282.00;0.07;15.00;24.00;1.00;47178.00;0.66;43322.00;6.00
43350.00;0.29;0.49;43133.00;0.10;21.00;59.00;1.00;11383.00;0.67;43110.00;6.00
43107.00;0.69;0.08;43102.00;0.06;42.00;52.00;1.00;15401.00;0.60;43141.00;6.00
43257.00;0.44;0.09;43133.00;0.06;9.00;18.00;0.99;15401.00;0.69;43170.00;6.00
43106.00;0.71;0.10;43314.00;0.08;13.00;28.00;1.00;43254.00;0.66;43141.00;5.00
43138.00;0.53;0.13;2.00;0.06;18.00;22.00;1.00;44256.00;0.68;43352.00;6.00
8.00;0.39;0.30;43344.00;0.07;32.00;84.00;1.00;14305.00;0.61;9.00;5.00
43257.00;0.56;0.14;43192.00;0.06;13.00;29.00;0.99;15401.00;0.62;43292.00;7.00
7.00;0.55;0.13;43133.00;0.08;15.00;35.00;1.00;13210.00;0.59;43290.00;6.00
43106.00;0.53;0.08;43344.00;0.08;24.00;45.00;1.00;43254.00;0.68;43169.00;6.00
43195.00;0.58;0.08;43344.00;0.06;20.00;31.00;0.99;43223.00;0.64;43141.00;6.00
43137.00;0.64;0.09;43222.00;0.08;15.00;26.00;1.00;20880.00;0.63;12.00;5.00
43138.00;0.39;0.32;43313.00;0.07;34.00;60.00;1.00;16862.00;0.78;43352.00;5.00
43137.00;0.52;0.08;43194.00;0.07;11.00;32.00;1.00;20515.00;0.63;43262.00;6.00
43197.00;0.25;0.29;43133.00;0.05;19.00;49.00;1.00;43193.00;0.76;43353.00;7.00
43287.00;0.86;0.02;43344.00;0.06;29.00;38.00;0.99;43162.00;0.56;27668.00;6.00
43111.00;0.44;0.42;43133.00;0.06;14.00;19.00;1.00;45717.00;0.57;43200.00;6.00
43198.00;0.37;0.43;43161.00;0.06;12.00;19.00;1.00;42795.00;0.81;43142.00;7.00
43226.00;0.63;0.33;43313.00;0.06;16.00;28.00;1.00;13210.00;0.64;43110.00;6.00
7.00;0.57;0.02;2.00;0.07;17.00;26.00;1.00;13210.00;0.61;43141.00;5.00
43165.00;0.60;0.10;43252.00;0.05;12.00;26.00;0.99;20149.00;0.51;43112.00;5.00
43142.00;0.40;0.50;2.00;0.10;19.00;50.00;1.00;43103.00;0.58;43200.00;5.00
43197.00;0.36;0.30;43313.00;0.07;17.00;24.00;0.99;45352.00;0.70;43201.00;8.00
43107.00;0.68;0.00;43161.00;0.09;17.00;26.00;1.00;16497.00;0.53;43229.00;5.00
43107.00;0.67;0.00;43161.00;0.08;18.00;27.00;1.00;16132.00;0.54;43199.00;5.00
43165.00;0.68;0.01;43284.00;0.10;32.00;54.00;1.00;18688.00;0.66;43170.00;6.00
43166.00;0.74;0.00;43133.00;0.08;18.00;28.00;1.00;15036.00;0.60;43199.00;5.00
43257.00;0.86;0.02;43192.00;0.06;15.00;23.00;1.00;19784.00;0.60;11.00;6.00
7.00;0.56;0.17;43282.00;0.07;15.00;24.00;1.00;16132.00;0.68;20363.00;7.00
43257.00;0.88;0.04;43133.00;0.07;12.00;20.00;1.00;19419.00;0.56;43352.00;5.00
43257.00;0.86;0.02;43192.00;0.06;15.00;23.00;1.00;19784.00;0.60;11.00;6.00
43349.00;0.63;0.33;43287.00;0.24;66.00;115.00;1.00;44621.00;0.56;43229.00;5.00
43319.00;0.60;0.26;2.00;0.08;31.00;131.00;1.00;44256.00;0.52;43352.00;5.00
43319.00;0.60;0.26;2.00;0.08;31.00;131.00;1.00;44256.00;0.52;43352.00;5.00
43319.00;0.60;0.26;2.00;0.08;31.00;131.00;1.00;44256.00;0.52;43352.00;5.00
43138.00;0.70;0.13;2.00;0.08;12.00;20.00;1.00;47178.00;0.54;43110.00;5.00
43138.00;0.70;0.13;2.00;0.08;12.00;20.00;1.00;47178.00;0.54;43110.00;5.00
43138.00;0.70;0.13;2.00;0.08;12.00;20.00;1.00;47178.00;0.54;43110.00;5.00
43287.00;0.67;0.02;43344.00;0.06;26.00;42.00;0.99;14305.00;0.82;43353.00;6.00
43287.00;0.16;0.64;43102.00;0.06;24.00;52.00;0.99;12479.00;0.71;43142.00;6.00
43138.00;0.70;0.13;2.00;0.08;12.00;20.00;1.00;47178.00;0.54;43110.00;5.00
7.00;0.56;0.13;43252.00;0.08;25.00;42.00;1.00;12479.00;0.59;43140.00;5.00
43137.00;0.51;0.14;43344.00;0.06;15.00;34.00;0.99;17593.00;0.57;43231.00;6.00
43196.00;0.36;0.53;43133.00;0.23;19.00;35.00;0.99;13575.00;0.93;43202.00;6.00
43196.00;0.38;0.14;43133.00;0.04;15.00;25.00;1.00;16132.00;0.65;43111.00;6.00
43166.00;0.69;0.32;43133.00;0.07;35.00;104.00;1.00;12114.00;0.51;43229.00;5.00
6.00;0.58;0.20;43192.00;0.08;15.00;50.00;0.99;21245.00;0.67;43232.00;6.00
43256.00;0.31;0.78;43356.00;0.07;23.00;92.00;1.00;14305.00;0.48;43230.00;6.00
43227.00;0.52;0.40;43133.00;0.06;12.00;20.00;0.99;46082.00;0.64;43323.00;6.00
8.00;0.30;0.63;43252.00;0.08;16.00;29.00;1.00;43162.00;0.78;43322.00;6.00
43137.00;0.70;0.15;43105.00;0.08;13.00;27.00;1.00;19784.00;0.60;43354.00;6.00
43318.00;0.67;0.15;43313.00;0.12;13.00;20.00;1.00;15401.00;0.67;43170.00;6.00
43137.00;0.56;0.09;43282.00;0.05;24.00;32.00;0.99;19784.00;0.60;43170.00;5.00
43197.00;0.35;0.33;43192.00;0.07;9.00;26.00;0.99;13210.00;0.60;43354.00;6.00
43137.00;0.56;0.09;43282.00;0.05;24.00;32.00;0.99;19784.00;0.60;43170.00;5.00
43106.00;0.72;0.10;43253.00;0.05;13.00;27.00;0.99;20880.00;0.50;43354.00;5.00
43137.00;0.46;0.29;43102.00;0.07;32.00;98.00;1.00;12114.00;0.62;43321.00;5.00
43287.00;0.32;0.44;43192.00;0.06;24.00;34.00;0.99;47178.00;0.80;43262.00;7.00
43138.00;0.39;0.44;43253.00;0.07;22.00;48.00;0.99;43162.00;0.84;43231.00;6.00
43227.00;0.31;0.41;43192.00;0.07;34.00;60.00;0.99;12479.00;0.85;43201.00;6.00
43317.00;0.61;0.11;43313.00;0.07;18.00;28.00;0.99;20149.00;0.66;43353.00;6.00
43138.00;0.66;0.33;43222.00;0.07;34.00;102.00;0.99;46447.00;0.78;43324.00;6.00
43257.00;0.73;0.20;43319.00;0.07;29.00;79.00;1.00;47178.00;0.54;43140.00;5.00
43165.00;0.55;0.15;43313.00;0.08;26.00;35.00;0.99;11749.00;0.82;43262.00;6.00
43195.00;0.74;0.09;43282.00;0.09;16.00;26.00;0.99;24532.00;0.56;43262.00;6.00
43165.00;0.51;0.13;43161.00;0.08;29.00;40.00;1.00;15401.00;0.75;11.00;6.00
43318.00;0.62;0.08;43344.00;0.07;28.00;38.00;1.00;15401.00;0.82;43229.00;6.00
43137.00;0.60;0.08;2.00;0.09;32.00;44.00;0.99;16497.00;0.58;43230.00;5.00
43348.00;0.55;0.10;43133.00;0.06;39.00;51.00;1.00;19054.00;0.76;43142.00;6.00
43165.00;0.51;0.13;43161.00;0.08;29.00;40.00;1.00;15401.00;0.75;11.00;6.00
43348.00;0.65;0.12;2.00;0.08;32.00;44.00;1.00;20880.00;0.71;43141.00;5.00
6.00;0.31;0.47;43254.00;0.07;18.00;42.00;1.00;14305.00;0.66;11.00;6.00
